# Constructed from biom file
#OTU ID	control15Bracken	control25Bracken	maiz25Bracken	maiz35Bracken
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sea slater virus 3	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sea slater virus 4	3.0	0.0	6.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sesarmid crab virus 2	1.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sesarmid crab virus 3	5.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sesarmid crab virus 4	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai shrimp virus 1	0.0	2.0	4.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai shrimp virus 2	4.0	1.0	2.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai shrimp virus 3	9.0	6.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai shrimp virus 4	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai shrimp virus 5	3.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sipunculid worm virus 1	1.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sipunculid worm virus 2	3.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sipunculid worm virus 3	2.0	4.0	1.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sipunculid worm virus 4	1.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sipunculid worm virus 5	3.0	3.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 10	1.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 11	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 12	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 13	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 14	1.0	0.0	3.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 17	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 18	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 19	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 2	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 20	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 21	1.0	1.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 22	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 23	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 24	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 25	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 26	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 4	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 5	1.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 6	2.0	3.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 7	0.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 8	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sobemo-like virus 9	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sphaeromadae virus 1	0.0	0.0	1.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sphaeromadae virus 2	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sphaeromadae virus 3	1.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai sphaeromadae virus 4	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tiger crab virus 1	1.0	3.0	3.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 1	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 10	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 12	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 13	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 15	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 16	2.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 17	2.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 19	3.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 2	0.0	1.0	1.0	4.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 3	0.0	3.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 5	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 7	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 8	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai tombus-like virus 9	1.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai uca arcuata virus 1	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai victori-like virus 1	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 1	2.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 11	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 12	4.0	3.0	8.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 15	1.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 16	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 17	4.0	2.0	5.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 2	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 20	1.0	0.0	0.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 3	2.0	1.0	1.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 4	4.0	2.0	0.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 5	1.0	3.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 7	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 8	4.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai weivirus-like virus 9	1.0	2.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai zhaovirus-like virus 1	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai zhaovirus-like virus 2	1.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai zhaovirus-like virus 3	0.0	1.0	2.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai zhaovirus-like virus 4	3.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Beihai zhaovirus-like virus 5	0.0	0.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Bivalve RNA virus G4	0.0	2.0	3.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Bivalve hepelivirus G	2.0	0.0	1.0	4.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang astro-like virus	0.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang crawfish virus 1	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang crawfish virus 2	1.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang crawfish virus 3	2.0	0.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang crawfish virus 4	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang crawfish virus 5	0.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang crawfish virus 6	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang crawfish virus 7	2.0	2.0	1.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang hepe-like virus 1	5.0	3.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang narna-like virus 1	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang narna-like virus 2	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang narna-like virus 3	1.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang narna-like virus 4	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 1	1.0	3.0	1.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 10	1.0	2.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 11	1.0	3.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 12	1.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 13	2.0	0.0	2.0	5.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 14	1.0	4.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 15	1.0	1.0	1.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 16	0.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 2	1.0	3.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 3	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 4	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 5	1.0	0.0	1.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 6	3.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 7	2.0	1.0	2.0	6.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 8	0.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang picorna-like virus 9	2.0	2.0	2.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang polero-like virus 1	1.0	2.0	0.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang sobemo-like virus 1	1.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang sobemo-like virus 2	0.0	0.0	3.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 1	0.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 10	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 11	1.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 12	3.0	4.0	1.0	4.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 15	1.0	0.0	0.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 18	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 2	0.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 20	1.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 21	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 22	2.0	0.0	1.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 3	3.0	1.0	2.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 4	0.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 5	1.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 6	0.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 7	1.0	0.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang tombus-like virus 9	3.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changjiang zhaovirus-like virus 1	2.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changping earthworm virus 1	0.0	3.0	3.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Changping earthworm virus 2	2.0	2.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Heterocapsa circularisquama RNA virus 01	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei Wuhan insect virus 9	0.0	0.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei arthropod virus 1	7.0	6.0	5.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei arthropod virus 3	2.0	6.0	2.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei astro-like virus	1.0	4.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei chuvirus-like virus 1	1.0	2.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei chuvirus-like virus 3	0.0	1.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei coleoptera virus 1	4.0	3.0	3.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei coleoptera virus 2	3.0	4.0	4.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei coleoptera virus 3	3.0	4.0	3.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei dimarhabdovirus virus 1	1.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei dimarhabdovirus virus 2	4.0	2.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei dimarhabdovirus virus 3	0.0	4.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 1	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 10	2.0	0.0	2.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 11	1.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 12	1.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 13	2.0	1.0	1.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 14	5.0	2.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 16	0.0	1.0	1.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 17	1.0	1.0	3.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 18	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 22	1.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 3	2.0	4.0	0.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 4	2.0	6.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 5	1.0	0.0	1.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei diptera virus 9	2.0	0.0	1.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei earwig virus 3	3.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei endorna-like virus 1	4.0	1.0	5.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei hepe-like virus 1	0.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei hepe-like virus 2	1.0	1.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei hepe-like virus 3	0.0	4.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei insect virus 2	4.0	10.0	2.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei leech virus 1	1.0	0.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei leech virus 2	2.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei leech virus 3	4.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei leech virus 4	0.0	0.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei lepidoptera virus 1	3.0	3.0	0.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei lepidoptera virus 2	0.0	7.0	4.0	5.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei lepidoptera virus 3	3.0	5.0	5.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei macula-like virus 1	2.0	1.0	2.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei macula-like virus 2	3.0	1.0	0.0	2.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei mosquito virus 1	0.0	2.0	2.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei mosquito virus 2	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei mosquito virus 3	0.0	1.0	1.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei mosquito virus 4	1.0	0.0	0.0	0.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei myriapoda virus 1	1.0	0.0	0.0	4.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei myriapoda virus 2	0.0	1.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei myriapoda virus 3	4.0	3.0	3.0	3.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei myriapoda virus 4	1.0	2.0	0.0	1.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei myriapoda virus 5	3.0	1.0	5.0	11.0
k__Viruses;p__;c__;o__Bunyavirales;f__Alvernaviridae;g__Dinornavirus;s__Hubei myriapoda virus 7	3.0	2.0	1.0	1.0
